URL	Label
*.zooinform.ru/*sport	_cse_exclude_sps98skj394
*.zooinform.ru/*news	_cse_exclude_sps98skj394
*.zooinform.ru/*companies	_cse_exclude_sps98skj394
zooinform.ru/business/articles*	_cse_exclude_sps98skj394
*.zooinform.ru/*clinics	_cse_exclude_sps98skj394
zooinform.ru/vete/blogs*	_cse_exclude_sps98skj394
*.zooinform.ru/*	_cse_sps98skj394
*.vetkuban.com/*	_cse_sps98skj394
vetpharma.org/news*	_cse_exclude_sps98skj394
vetpharma.org/calendar*	_cse_exclude_sps98skj394
*.vetpharma.org/*	_cse_sps98skj394
*.veterinarymedicine.ru/*	_cse_sps98skj394
logospress-vet.ru/news*	_cse_exclude_sps98skj394
*.logospress-vet.ru/*	_cse_sps98skj394
*.veter96.ru/*	_cse_sps98skj394
*.koshsps.ru/*	_cse_sps98skj394
*.droug.ru/*novosti	_cse_exclude_sps98skj394
droug.ru/forum*	_cse_exclude_sps98skj394
*.droug.ru/*blogi	_cse_exclude_sps98skj394
*.droug.ru/*	_cse_sps98skj394
%D0%BC%D0%B8%D1%80%D0%BA%D0%BE%D1%88%D0%B5%D0%BA.%D1%80%D1%84/literature/sovety-spetcialistov*	_cse_sps98skj394
booksite.ru/archiv_new*	_cse_exclude_sps98skj394
*.booksite.ru/*	_cse_sps98skj394
ras.ru/*Download.aspx	_cse_sps98skj394
*.ras.ru/*nature	_cse_sps98skj394
*.stmus.ru/*	_cse_sps98skj394
psyjournals.ru/psynews*	_cse_exclude_sps98skj394
*.psyjournals.ru/*	_cse_sps98skj394
24smi.org/celebrity/photo*	_cse_exclude_sps98skj394
*.urokiistorii.ru/*	_cse_sps98skj394
web-raketa.ru/content/docs*	_cse_sps98skj394
*.scanlibs.com/*	_cse_sps98skj394
elib.bsu.by/*	_cse_sps98skj394
*.starieknigi.info/*	_cse_sps98skj394
*.vostlit.info/*	_cse_sps98skj394
psylib.ukrweb.net/*	_cse_sps98skj394
odinblago.ru/sektovedenie*	_cse_exclude_sps98skj394
*.odinblago.ru/*	_cse_sps98skj394
philosophy_kaz.academic.ru/*	_cse_exclude_sps98skj394
*.ponjatija.ru/*	_cse_sps98skj394
rsdn.ru/article*	_cse_sps98skj394
book.itep.ru/*	_cse_sps98skj394
cito-web.yspu.org/*	_cse_sps98skj394
aup.ru/books*	_cse_sps98skj394
aup.ru/articles*	_cse_sps98skj394
chemister.ru/forum*	_cse_exclude_sps98skj394
chemiday.com/questions*	_cse_exclude_sps98skj394
thermalinfo.ru/load*	_cse_sps98skj394
ido.tsu.ru/schools*	_cse_sps98skj394
edu.tsu.ru/eor/video*	_cse_sps98skj394
chemistry-chemists.com/forum*	_cse_exclude_sps98skj394
*.m-protect.ru/*Itemid	_cse_exclude_sps98skj394
chem.folium.ru/*	_cse_sps98skj394
moca.net.ua/indfiles*	_cse_sps98skj394
*.vmso.ru/*file	_cse_sps98skj394
vmso.ru/ru/info/news*	_cse_exclude_sps98skj394
*.zldm.ru/*	_cse_sps98skj394
aik-journal.urfu.ru/*	_cse_sps98skj394
*.cbsafety.ru/*	_cse_sps98skj394
anchem.ru/calendar*	_cse_exclude_sps98skj394
wiki.technicalvision.ru/*	_cse_sps98skj394
onznews.wdcb.ru/*news	_cse_exclude_sps98skj394
forum.prihoz.ru/*	_cse_exclude_sps98skj394
sbras.info/articles/overview*	_cse_exclude_sps98skj394
ru.wikiislam.net/*	_cse_sps98skj394
rvb.ru/18vek/karamzin/4igr*	_cse_sps98skj394
rvb.ru/swassjan*	_cse_sps98skj394
rvb.ru/belyi/bio*	_cse_sps98skj394
rvb.ru/belyi/studies*	_cse_sps98skj394
*.rvb.ru/*crit	_cse_sps98skj394
rvb.ru/philologica*	_cse_sps98skj394
*.trita.net/*	_cse_sps98skj394
knigakulinara.ru/news*	_cse_exclude_sps98skj394
ruscircus.ru/forum*	_cse_exclude_sps98skj394
*.ruscircus.ru/*artcatalog	_cse_exclude_sps98skj394
*.ruscircus.ru/*	_cse_sps98skj394
*.vkarp.com/*	_cse_sps98skj394
evolkov.net/cults*	_cse_exclude_sps98skj394
*.evolkov.net/*	_cse_sps98skj394
psylib.org.ua/*	_cse_sps98skj394
7days.ru/stars/bio*	_cse_sps98skj394
infoliolib.info/psih*	_cse_sps98skj394
infoliolib.info/comp*	_cse_sps98skj394
infoliolib.info/flit*	_cse_sps98skj394
wroom.ru/story*	_cse_exclude_sps98skj394
wroom.ru/forum*	_cse_exclude_sps98skj394
*.portal-credo.ru/*netnav	_cse_exclude_sps98skj394
*.portal-credo.ru/*anons	_cse_exclude_sps98skj394
*.science-techno.ru/*	_cse_sps98skj394
*.postnauka.ru/*	_cse_sps98skj394
postnauka.ru/events*	_cse_exclude_sps98skj394
*.dragonology.ru/*	_cse_sps98skj394
btvt.narod.ru/*	_cse_sps98skj394
*.slovarionline.com/*anglo	_cse_exclude_sps98skj394
*.slovarionline.com/*russkij	_cse_exclude_sps98skj394
*.slovarionline.com/*russko	_cse_exclude_sps98skj394
*.slovarionline.com/*sonnik	_cse_exclude_sps98skj394
*.slovarionline.com/*	_cse_sps98skj394
teatron-journal.ru/foje/o-sajte*	_cse_exclude_sps98skj394
teatron-journal.ru/foje/novosti*	_cse_exclude_sps98skj394
zhizn-teatr.ru/afisha/performance*	_cse_sps98skj394
tramvision.ru/lapsus*	_cse_sps98skj394
tramvision.ru/bonus*	_cse_sps98skj394
tramvision.ru/_stamp*	_cse_sps98skj394
*.ign.com/*retsenziia	_cse_sps98skj394
*.ovlr.ru/*slovar	_cse_sps98skj394
*.1september.ru/*	_cse_sps98skj394
rolandus.org/library*	_cse_sps98skj394
*.zooatlas.ru/*article	_cse_sps98skj394
sbras.ru/win/elbib*	_cse_sps98skj394
forum.topwar.ru/*	_cse_exclude_sps98skj394
*.vko.ru/*	_cse_sps98skj394
*.sci-lib.com/*particle	_cse_exclude_sps98skj394
*.kulina.ru/*rec	_cse_exclude_sps98skj394
*.artrussia.ru/*picture	_cse_exclude_sps98skj394
*.wikireality.ru/*%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD	_cse_exclude_sps98skj394
*.rin.ru/*sel=ivrkorn	_cse_exclude_sps98skj394
*.rin.ru/*sel=franvoen	_cse_exclude_sps98skj394
*.rin.ru/*sel=englat	_cse_exclude_sps98skj394
*.rin.ru/*sel=swedenrus	_cse_exclude_sps98skj394
*.rin.ru/*sel=russweden	_cse_exclude_sps98skj394
*.rin.ru/*sel=engrusmarket	_cse_exclude_sps98skj394
*.rin.ru/*sel=engrusecon	_cse_exclude_sps98skj394
*.rin.ru/*sel=rusengecon	_cse_exclude_sps98skj394
*.rin.ru/*sel=tolkengecon	_cse_exclude_sps98skj394
rin.ru/*sel=ren	_cse_exclude_sps98skj394
*.rin.ru/*sel=mul	_cse_exclude_sps98skj394
rin.ru/*sel=geo	_cse_exclude_sps98skj394
*.rin.ru/*sel=eng	_cse_exclude_sps98skj394
kuklopedia.ru/*%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD	_cse_exclude_sps98skj394
wikia.com/*%D0%A4%D0%B0%D0%B9%D0%BB	_cse_exclude_sps98skj394
*.wikireality.ru/*%D0%9E%D0%B1%D1%81%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5	_cse_exclude_sps98skj394
*.wikia.com/*%D0%A3%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B8%D0%BA	_cse_exclude_sps98skj394
*.wikireality.ru/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_sps98skj394
*.cyclowiki.org/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_sps98skj394
org.ru/*vsinet.swf	_cse_exclude_sps98skj394
*.%D0%B2%D0%BE%D0%BA%D0%B0%D0%B1%D1%83%D0%BB%D0%B0.%D1%80%D1%84/*%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%BE-	_cse_exclude_sps98skj394
*.%D0%B2%D0%BE%D0%BA%D0%B0%D0%B1%D1%83%D0%BB%D0%B0.%D1%80%D1%84/*-%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9-%D1%81%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C	_cse_exclude_sps98skj394
*.ign.com/*preview	_cse_exclude_sps98skj394
wdcb.ru/*news	_cse_exclude_sps98skj394
motorsport.com/*drvcarr	_cse_exclude_sps98skj394
*.parovoz.com/*	_cse_sps98skj394
parovoz.com/phpBB2*	_cse_exclude_sps98skj394
nesusvet.narod.ru/txt*	_cse_exclude_sps98skj394
biometrica.tomsk.ru/*	_cse_sps98skj394
phantom.sannata.ru/*	_cse_sps98skj394
phantom.sannata.ru/forum*	_cse_exclude_sps98skj394
*.upspecial.ru/*	_cse_sps98skj394
*.it-world.ru/*news	_cse_exclude_sps98skj394
*.it-world.ru/*	_cse_sps98skj394
securitylab.ru/virus*	_cse_sps98skj394
securitylab.ru/poc*	_cse_sps98skj394
securitylab.ru/software*	_cse_sps98skj394
iemag.ru/analitics*	_cse_sps98skj394
iemag.ru/researches*	_cse_sps98skj394
iemag.ru/platforms*	_cse_sps98skj394
crn.ru/numbers*	_cse_sps98skj394
*.yurkevich.ru/*glossary	_cse_sps98skj394
magister.msk.ru/library/zines*	_cse_exclude_sps98skj394
magister.msk.ru/library/pushkin*	_cse_exclude_sps98skj394
magister.msk.ru/library/dostoevs*	_cse_exclude_sps98skj394
magister.msk.ru/library/tolstoy*	_cse_exclude_sps98skj394
magister.msk.ru/library/prose*	_cse_exclude_sps98skj394
magister.msk.ru/library/blavatsk*	_cse_exclude_sps98skj394
magister.msk.ru/library*	_cse_sps98skj394
buddhist.ru/buddhist-news*	_cse_exclude_sps98skj394
*.buddhist.ru/*gallery	_cse_exclude_sps98skj394
*.buddhist.ru/*	_cse_sps98skj394
tibet.ru/biblio*	_cse_sps98skj394
znay.ru/news*	_cse_exclude_sps98skj394
znay.ru/rest*	_cse_exclude_sps98skj394
*.znay.ru/*	_cse_sps98skj394
*.tyurma.com/*	_cse_sps98skj394
sunduk.ru/emos/spr*	_cse_exclude_sps98skj394
sunduk.ru/receipts*	_cse_exclude_sps98skj394
photo.sunduk.ru/*	_cse_exclude_sps98skj394
*.sunduk.ru/*	_cse_sps98skj394
*.silanauki.ru/*	_cse_sps98skj394
ceur.ru/library*	_cse_sps98skj394
*.exitt.ru/*news	_cse_exclude_sps98skj394
luzhok.ru/design/gallery*	_cse_exclude_sps98skj394
luzhok.ru/design*	_cse_sps98skj394
*.iso.ru/*document	_cse_sps98skj394
infocity.kiev.ua/*	_cse_sps98skj394
*.cyclowiki.org/*%D0%A6%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F	_cse_exclude_sps98skj394
eng_rus_technic.academic.ru/*	_cse_exclude_sps98skj394
quality_control_en_ru.academic.ru/*	_cse_exclude_sps98skj394
club.cnews.ru/blogs*	_cse_exclude_sps98skj394
military_en_ua.academic.ru/*	_cse_exclude_sps98skj394
sokrat_en_ru.academic.ru/*	_cse_exclude_sps98skj394
engineering_en_ru.academic.ru/*	_cse_exclude_sps98skj394
morphem_ru.academic.ru/*	_cse_exclude_sps98skj394
ibm.com/developerworks/ru/library*	_cse_sps98skj394
designformasters.info/posts*	_cse_sps98skj394
wseob.ru/seo*	_cse_sps98skj394
gtmarket.ru/blog*	_cse_exclude_sps98skj394
gtmarket.ru/news*	_cse_exclude_sps98skj394
*.gtmarket.ru/*	_cse_sps98skj394
evartist.narod.ru/works*	_cse_exclude_sps98skj394
komi.com/Folk*	_cse_sps98skj394
*.niv.ru/*	_cse_sps98skj394
forum.textologia.ru/*	_cse_exclude_sps98skj394
event.textologia.ru/*	_cse_exclude_sps98skj394
textologia.ru/slovari/sinonimi*	_cse_exclude_sps98skj394
orf.textologia.ru/*	_cse_exclude_sps98skj394
*.textologia.ru/*	_cse_sps98skj394
slovari.bibliofond.ru/russian_stress_dic*	_cse_exclude_sps98skj394
slovari.bibliofond.ru/dic_udarenie_dic*	_cse_exclude_sps98skj394
lovari.bibliofond.ru/lopatin_word*	_cse_exclude_sps98skj394
slovari.bibliofond.ru/dic_synonims_dic*	_cse_exclude_sps98skj394
slovari.bibliofond.ru/dic_antonyms_dic*	_cse_exclude_sps98skj394
jurterms.ru/anecdote*	_cse_exclude_sps98skj394
guitar.ru/news*	_cse_exclude_sps98skj394
guitar.ru/forum*	_cse_exclude_sps98skj394
guitar.ru/magazin*	_cse_exclude_sps98skj394
guitar.ru/anecdote*	_cse_exclude_sps98skj394
*.guitars.ru/*	_cse_sps98skj394
insur-info.ru/news*	_cse_exclude_sps98skj394
insur-info.ru/forum*	_cse_exclude_sps98skj394
insur-info.ru/overviews*	_cse_exclude_sps98skj394
insur-info.ru/press*	_cse_exclude_sps98skj394
insur-info.ru/pressr*	_cse_exclude_sps98skj394
*.insur-info.ru/*	_cse_sps98skj394
plantopedia.ru/goroscop*	_cse_exclude_sps98skj394
plantopedia.ru/kalendar*	_cse_exclude_sps98skj394
plantopedia.ru/green-world/energetica*	_cse_exclude_sps98skj394
plantopedia.ru/photos*	_cse_exclude_sps98skj394
shop.plantopedia.ru/*	_cse_exclude_sps98skj394
blogs.plantopedia.ru/*	_cse_exclude_sps98skj394
*.plantopedia.ru/*	_cse_sps98skj394
all-yoga.ru/news*	_cse_exclude_sps98skj394
*.all-yoga.ru/*	_cse_sps98skj394
agape-biblia.org/books*	_cse_sps98skj394
agrolib.ru/news*	_cse_exclude_sps98skj394
*.agrolib.ru/*	_cse_sps98skj394
*.all-fizika.com/*	_cse_sps98skj394
pokrovka.narod.ru/Firms*	_cse_exclude_sps98skj394
pokrovka.narod.ru/*	_cse_sps98skj394
*.problems.ru/*	_cse_sps98skj394
mybirds.ru/forums*	_cse_exclude_sps98skj394
*.mybirds.ru/*	_cse_sps98skj394
*.allforchildren.ru/*composer	_cse_sps98skj394
*.allforchildren.ru/*msr	_cse_sps98skj394
allforchildren.ru/scivideo*	_cse_sps98skj394
allforchildren.ru/rasmet*	_cse_sps98skj394
allforchildren.ru/starikovich*	_cse_sps98skj394
allforchildren.ru/polarbear*	_cse_sps98skj394
allforchildren.ru/sci*	_cse_sps98skj394
*.ornithologist.ru/*nov	_cse_exclude_sps98skj394
*.ornithologist.ru/*	_cse_sps98skj394
*.dm-dobrov.ru/*	_cse_sps98skj394
rus-sky.com/history*	_cse_sps98skj394
rus-sky.com/rc*	_cse_sps98skj394
rabkor.ru/columns/edu*	_cse_sps98skj394
rabkor.ru/columns/day-in-history*	_cse_sps98skj394
rabkor.ru/culture*	_cse_sps98skj394
*.batrachospermum.com/*	_cse_sps98skj394
*.biomolecula.ru/*	_cse_sps98skj394
humbio.ru/humbio/forum*	_cse_exclude_sps98skj394
*.humbio.ru/*	_cse_sps98skj394
sbio.info/forums*	_cse_exclude_sps98skj394
sbio.info/news*	_cse_exclude_sps98skj394
*.sbio.info/*	_cse_sps98skj394
old.mirf.ru/News*	_cse_exclude_sps98skj394
old.mirf.ru/*show_files	_cse_exclude_sps98skj394
forum.mirf.ru/*	_cse_exclude_sps98skj394
*.fantlab.ru/*award	_cse_sps98skj394
*.mirf.ru/*	_cse_sps98skj394
mirf.ru/news*	_cse_exclude_sps98skj394
mirf.ru/fun/funny*	_cse_exclude_sps98skj394
mirf.ru/fun/stories*	_cse_exclude_sps98skj394
mirf.ru/media/sci-fi-shorts*	_cse_exclude_sps98skj394
fandom.ru/convent*	_cse_sps98skj394
piligrim-andy.narod.ru/text*	_cse_sps98skj394
tropica.ru/modules/reportaj*	_cse_exclude_sps98skj394
vitawater.ru/news*	_cse_exclude_sps98skj394
sbiblio.com/biblio/content.aspx?dictid=112*	_cse_exclude_sps98skj394
*.knigi.link/*	_cse_sps98skj394
*.operanews.ru/*	_cse_sps98skj394
vokrugsveta.ru/kompot*	_cse_sps98skj394
vokrugsveta.ru/nauka*	_cse_sps98skj394
vokrugsveta.ru/article*	_cse_sps98skj394
vokrugsveta.ru/quiz*	_cse_sps98skj394
cska-hockey.ru/peoples*	_cse_sps98skj394
*.euro-football.ru/*history	_cse_sps98skj394
*.jew-observer.com/*novosti	_cse_exclude_sps98skj394
*.jew-observer.com/*	_cse_sps98skj394
lib.sportedu.ru/*	_cse_sps98skj394
sports.ru/tribuna/blogs/nbamedia*	_cse_sps98skj394
sports.ru/tribuna/blogs/ugolok*	_cse_sps98skj394
hlabs.org/development*	_cse_sps98skj394
www-cs-students.stanford.edu/*/ru/	_cse_sps98skj394
sports.ru/tribuna/blogs/baskettea*	_cse_sps98skj394
sports.ru/tribuna/blogs/nbadotby*	_cse_sps98skj394
*.citforum.ru/*articles	_cse_sps98skj394
kv.by/content*	_cse_sps98skj394
*.linuxformat.ru/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_sps98skj394
*.prgssr.ru/*	_cse_sps98skj394
alternativy.ru/ru*	_cse_sps98skj394
rbc.ru/magazine*	_cse_sps98skj394
*.foto-video.ru/*portfolio	_cse_exclude_sps98skj394
foto-video.ru/fv-presentation*	_cse_exclude_sps98skj394
*.foto-video.ru/*report	_cse_exclude_sps98skj394
*.foto-video.ru/*	_cse_sps98skj394
medical_big_en_ru.academic.ru/*	_cse_exclude_sps98skj394
short_en_ru.academic.ru/*	_cse_exclude_sps98skj394
icao_en_ru.academic.ru/*	_cse_exclude_sps98skj394
aviation_en_ru.academic.ru/*	_cse_exclude_sps98skj394
military_en_ru.academic.ru/*	_cse_exclude_sps98skj394
cnews.ru/forum*	_cse_exclude_sps98skj394
cnews.ru/games*	_cse_exclude_sps98skj394
slovari.yandex.ru/*en-ru	_cse_exclude_sps98skj394
kino-teatr.ru/kino/art*	_cse_sps98skj394
exler.ru/expromt*	_cse_sps98skj394
ekranka.ru/forum*	_cse_exclude_sps98skj394
ageofgeeks.com/comics*	_cse_sps98skj394
ageofgeeks.com/books*	_cse_sps98skj394
*.25-k.com/*forums	_cse_exclude_sps98skj394
nashfilm.ru/news*	_cse_exclude_sps98skj394
nashfilm.ru/kinonews*	_cse_exclude_sps98skj394
nashfilm.ru/premiers*	_cse_exclude_sps98skj394
*.gamer-info.com/*obzor	_cse_sps98skj394
stopgame.ru/analytics*	_cse_sps98skj394
*.upweek.ru/*novosti	_cse_exclude_sps98skj394
ru.pcmag.com/*	_cse_sps98skj394
*.belousenko.com/*wr_	_cse_sps98skj394
novsu.ru/npe/files*	_cse_sps98skj394
*.frazeologiya.ru/*	_cse_sps98skj394
sibnovosti.ru/dossiers*	_cse_sps98skj394
*.provizorii.ru/*%D0%9E%D0%B1%D1%81%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5	_cse_exclude_sps98skj394
*.provizorii.ru/*%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD	_cse_exclude_sps98skj394
*.provizorii.ru/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_sps98skj394
*.mediasprut.ru/*/de/	_cse_exclude_sps98skj394
mediasprut.ru/info*	_cse_sps98skj394
*.panorama.ru/*	_cse_sps98skj394
*.anticompromat.org/*	_cse_sps98skj394
vokrug.tv/person*	_cse_sps98skj394
lib.fedpress.ru/company*	_cse_exclude_sps98skj394
lib.fedpress.ru/*	_cse_sps98skj394
whoiswho.dp.ru/cart/person*	_cse_sps98skj394
newslab.ru/info/dossier/*	_cse_sps98skj394
uznayvse.ru/interesting-facts*	_cse_sps98skj394
uznayvse.ru/voprosyi*	_cse_sps98skj394
uznayvse.ru/znamenitosti*	_cse_sps98skj394
24smi.org/celebrity*	_cse_sps98skj394
gazeta.ru/tags*	_cse_sps98skj394
*.traditio.wiki/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_sps98skj394
calendar.fontanka.ru/*	_cse_exclude_sps98skj394
zr.ru/corp*	_cse_exclude_sps98skj394
scientificrussia.ru/life*	_cse_sps98skj394
zr.ru/tags*	_cse_exclude_sps98skj394
portal-kultura.ru/articles/bolshaya-igra*	_cse_exclude_sps98skj394
stalinism.ru/listaya-staryie-gazetyi*	_cse_sps98skj394
*.souz.info/*	_cse_sps98skj394
wsws.org/ru*	_cse_sps98skj394
*.left.ru/*	_cse_sps98skj394
communi.ru/forums*	_cse_exclude_sps98skj394
*.communi.ru/*	_cse_sps98skj394
*.kara-murza.ru/*	_cse_sps98skj394
forum-msk.org/vernost_leninu*	_cse_sps98skj394
warandpeace.ru/ru/exclusive*	_cse_sps98skj394
bykov.socionet.ru/public*	_cse_sps98skj394
rrpolit.narod.ru/*	_cse_sps98skj394
pr-engineering.narod.ru/*	_cse_sps98skj394
*.arctogaia.com/*	_cse_sps98skj394
gvv.rcoit.ru/*	_cse_sps98skj394
*.politnauka.org/*	_cse_sps98skj394
*.politanaliz.ru/*articles	_cse_sps98skj394
grachev62.narod.ru/*	_cse_sps98skj394
alestep.narod.ru/*	_cse_sps98skj394
globalaffairs.ru/event*	_cse_exclude_sps98skj394
*.globalaffairs.ru/*	_cse_sps98skj394
sports.ru/tribuna/blogs/spursmania*	_cse_sps98skj394
*.intertrends.ru/*	_cse_sps98skj394
lebed.com/gbarch*	_cse_exclude_sps98skj394
zona.media/agenda*	_cse_sps98skj394
zona.media/story*	_cse_sps98skj394
*.zlev.ru/*	_cse_sps98skj394
*.rlsnet.ru/*hos_	_cse_exclude_sps98skj394
kolesa.ru/dealer*	_cse_exclude_sps98skj394
*.actualhistory.ru/*	_cse_sps98skj394
*.compromatwiki.org/*%D0%A1%D0%BF%D1%80%D0%B0%D0%B2%D0%BA%D0%B0	_cse_exclude_sps98skj394
*.compromatwiki.org/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_sps98skj394
en.compromatwiki.org/*	_cse_exclude_sps98skj394
*.compromatwiki.org/*	_cse_sps98skj394
meduza.io/cards*	_cse_sps98skj394
meduza.io/articles*	_cse_sps98skj394
*.inliberty.ru/*	_cse_sps98skj394
slovonline.ru/slovar_el_slova_odnokorennue*	_cse_exclude_sps98skj394
slovonline.ru/slovar_el_opechatka*	_cse_exclude_sps98skj394
slovari.yandex.ru/~%D0%BA%D0%BD%D0%B8%D0%B3%D0%B8/%D0%9E%D1%80%D1%84%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D1%81%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C*	_cse_exclude_sps98skj394
*.pcweek.ru/*news	_cse_exclude_sps98skj394
*.sbup.com/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_sps98skj394
neuroscience.ru/articles/%D0%BF%D1%83%D0%B1%D0%BB%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D0%B8*	_cse_sps98skj394
smb.ixbt.com/news*	_cse_exclude_sps98skj394
cnews.ru/news*	_cse_exclude_sps98skj394
medi.ru/news*	_cse_exclude_sps98skj394
*.medi.ru/*	_cse_sps98skj394
*.ageofgeeks.com/*preview	_cse_exclude_sps98skj394
*.playground.ru/*prevyu	_cse_exclude_sps98skj394
games.mail.ru/*preview	_cse_exclude_sps98skj394
*.meownauts.com/*preview	_cse_exclude_sps98skj394
*.meownauts.com/*multiplayer	_cse_exclude_sps98skj394
*.gamemag.ru/*opinions	_cse_exclude_sps98skj394
*.disgustingmen.com/*preview	_cse_exclude_sps98skj394
*.wikia.com/*%D0%9F%D0%BE%D1%80%D1%82%D0%B0%D0%BB	_cse_exclude_sps98skj394
ru.fallout.wikia.com/*	_cse_sps98skj394
sports.ru/tribuna/blogs/hockeyolldschool*	_cse_sps98skj394
startfilm.ru/review*	_cse_sps98skj394
*.startfilm.ru/*articles	_cse_sps98skj394
*.museikino.ru/*	_cse_sps98skj394
museikino.ru/events*	_cse_exclude_sps98skj394
museikino.ru/media_center*	_cse_exclude_sps98skj394
cinematheque.ru/post*	_cse_sps98skj394
proficinema.ru/picture-making*	_cse_sps98skj394
*.kinonews.ru/*article	_cse_sps98skj394
medium.com/kinohod-residents*	_cse_sps98skj394
kinouho.livejournal.com/*	_cse_sps98skj394
*.ajvideo.ru/*	_cse_sps98skj394
forum.cult-cinema.ru/*	_cse_exclude_sps98skj394
*.cult-cinema.ru/*	_cse_sps98skj394
*.sapr.ru/*news	_cse_exclude_sps98skj394
*.sapr.ru/*	_cse_sps98skj394
events.cnews.ru/*	_cse_exclude_sps98skj394
*.cnews.ru/*	_cse_sps98skj394
*.pcweek.ru/*forum	_cse_exclude_sps98skj394
*.pcweek.ru/*	_cse_sps98skj394
*.pcmag.com/*news	_cse_exclude_sps98skj394
*.mgmag.ru/*fullnews	_cse_exclude_sps98skj394
mgmag.ru/forums*	_cse_exclude_sps98skj394
*.mgmag.ru/*	_cse_sps98skj394
diwaxx.ru/soft*	_cse_exclude_sps98skj394
diwaxx.ru/inforums*	_cse_exclude_sps98skj394
*.diwaxx.ru/*	_cse_sps98skj394
*.computerlibrary.info/*	_cse_sps98skj394
cooler-online.com/lt*	_cse_exclude_sps98skj394
*.cooler-online.com/*	_cse_sps98skj394
*.ferra.ru/*review	_cse_sps98skj394
benchit.kz/articles*	_cse_sps98skj394
*.wikia.com/*%D0%91%D0%BB%D0%BE%D0%B3_%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B8%D0%BA%D0%B0	_cse_exclude_sps98skj394
*.wikia.com/*%D0%A2%D0%B5%D0%BC%D0%B0:	_cse_exclude_sps98skj394
*.wikia.com/*%D0%9E%D0%B1%D1%81%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5	_cse_exclude_sps98skj394
*.kinomania.ru/*wallpapers	_cse_exclude_sps98skj394
*.kinomania.ru/*posters	_cse_exclude_sps98skj394
*.lebed.com/*	_cse_sps98skj394
*.art-catalog.ru/*article	_cse_sps98skj394
*.wiki.ru/*articles	_cse_sps98skj394
*.rlsnet.ru/*news	_cse_exclude_sps98skj394
*.rlsnet.ru/*firm	_cse_exclude_sps98skj394
travelling_en_ru.academic.ru/*	_cse_exclude_sps98skj394
orpheusmusic.ru/publ*	_cse_sps98skj394
wagner.su/node*	_cse_sps98skj394
booksite.ru/fulltext*	_cse_sps98skj394
piluli.kharkov.ua/organizations*	_cse_exclude_sps98skj394
piluli.kharkov.ua/news*	_cse_exclude_sps98skj394
piluli.kharkov.ua/*	_cse_sps98skj394
expl_kaz.academic.ru/*	_cse_exclude_sps98skj394
*.med2000.ru/*	_cse_sps98skj394
*.noblit.ru/*	_cse_sps98skj394
*.psychologies.ru/*	_cse_sps98skj394
portal-kultura.ru/articles/obozrevatel*	_cse_exclude_sps98skj394
portal-kultura.ru/articles/best*	_cse_exclude_sps98skj394
portal-kultura.ru/articles/country*	_cse_exclude_sps98skj394
portal-kultura.ru/articles/world*	_cse_exclude_sps98skj394
portal-kultura.ru/articles/obshchiy-plan*	_cse_exclude_sps98skj394
*.portal-kultura.ru/*	_cse_sps98skj394
*.dmoon.ru/*	_cse_sps98skj394
*.rock-review.ru/*	_cse_sps98skj394
rock-review.ru/news*	_cse_exclude_sps98skj394
rock-review.ru/reports*	_cse_exclude_sps98skj394
rock-review.ru/billboard*	_cse_exclude_sps98skj394
vestya.ru/rock-kultura*	_cse_sps98skj394
chelmusic.ru/articles*	_cse_sps98skj394
mapmusic.ru/report*	_cse_exclude_sps98skj394
