URL	Label
rasten.liferus.ru/*	_cse_lmo7aip_90c
cookery.liferus.ru/*	_cse_lmo7aip_90c
bulgakov.ru/smibulgakov*	_cse_exclude_lmo7aip_90c
bulgakov.ru/bookshop*	_cse_exclude_lmo7aip_90c
bulgakov.ru/galleries*	_cse_exclude_lmo7aip_90c
bulgakov.ru/library*	_cse_exclude_lmo7aip_90c
bulgakov.ru/bbnew*	_cse_exclude_lmo7aip_90c
forum.vinograd.info/*	_cse_exclude_lmo7aip_90c
nearyou.ru/0other*	_cse_exclude_lmo7aip_90c
*.rusinst.ru/*	_cse_lmo7aip_90c
gastronom.ru/product*	_cse_lmo7aip_90c
cosmoworld.ru/spaceencyclopedia*	_cse_lmo7aip_90c
cosmoworld.ru/spaceencyclopedia/hotnews*	_cse_exclude_lmo7aip_90c
geoman.ru/news*	_cse_exclude_lmo7aip_90c
*.geoman.ru/*	_cse_lmo7aip_90c
irkipedia.ru/news/*	_cse_exclude_lmo7aip_90c
dic.academic.ru/dic.nsf/catholic*	_cse_exclude_lmo7aip_90c
*.brandpedia.ru/*blog	_cse_exclude_lmo7aip_90c
vinograd.info/novosti*	_cse_exclude_lmo7aip_90c
*.vinograd.info/*	_cse_lmo7aip_90c
*.mnovosti.ru/*art	_cse_lmo7aip_90c
photodome.ru/art*	_cse_lmo7aip_90c
v-bit.ru/news/24/*	_cse_exclude_lmo7aip_90c
v-bit.ru/news*	_cse_lmo7aip_90c
v-bit.ru/news/12*	_cse_exclude_lmo7aip_90c
v-bit.ru/news/20*	_cse_exclude_lmo7aip_90c
*.paralay.com/*	_cse_lmo7aip_90c
*.flyingmachines.ru/*	_cse_lmo7aip_90c
rbase.new-factoria.ru/news*	_cse_exclude_lmo7aip_90c
rbase.new-factoria.ru/gallery*	_cse_exclude_lmo7aip_90c
rbase.new-factoria.ru/*	_cse_lmo7aip_90c
*.deepstorm.ru/*	_cse_lmo7aip_90c
otvaga2004.ru/novosti*	_cse_exclude_lmo7aip_90c
*.otvaga2004.ru/*	_cse_lmo7aip_90c
*.tpilot.ru/*	_cse_lmo7aip_90c
*.testpilot.ru/*	_cse_lmo7aip_90c
mail.enc-dic.com/name*	_cse_exclude_lmo7aip_90c
azbuka.gif.ru/*	_cse_lmo7aip_90c
*.sl3d.ru/*	_cse_lmo7aip_90c
garden.academic.ru/*	_cse_exclude_lmo7aip_90c
*.gypsy-life.net/*	_cse_lmo7aip_90c
osp.ru/medit*	_cse_exclude_lmo7aip_90c
computer-museum.ru/news*	_cse_exclude_lmo7aip_90c
compmuseum.narod.ru/*	_cse_lmo7aip_90c
old.h1.ru/*	_cse_lmo7aip_90c
*.ixbt.com/*images	_cse_exclude_lmo7aip_90c
riotpixels.com/forums*	_cse_exclude_lmo7aip_90c
shpil.com.ua/*review	_cse_lmo7aip_90c
computery.ru/news*	_cse_exclude_lmo7aip_90c
*.computery.ru/*	_cse_lmo7aip_90c
gameland.ru/hard*	_cse_lmo7aip_90c
*.gameland.ru/*previews	_cse_exclude_lmo7aip_90c
securitylab.ru/analytics*	_cse_lmo7aip_90c
itsec.ru/articles2*	_cse_lmo7aip_90c
hi-tech.ua/article*	_cse_lmo7aip_90c
compress.ru/news*	_cse_exclude_lmo7aip_90c
ixbt.com/tag*	_cse_exclude_lmo7aip_90c
*.f1cd.ru/*reviews	_cse_lmo7aip_90c
computerworld.ru/articles/*	_cse_lmo7aip_90c
*.ichip.ru/*	_cse_lmo7aip_90c
wiki.linuxformat.ru/*	_cse_lmo7aip_90c
*.procoder.info/*	_cse_lmo7aip_90c
comput.com.ua/*	_cse_lmo7aip_90c
chip.ua/stati*	_cse_lmo7aip_90c
*.seksologiya.org/*	_cse_lmo7aip_90c
hardnsoft.ru/events*	_cse_exclude_lmo7aip_90c
*.hardnsoft.ru/*	_cse_lmo7aip_90c
*.computer-museum.ru/*	_cse_lmo7aip_90c
*.russki-mat.net/*RuRu	_cse_lmo7aip_90c
ets.ru/livelang*	_cse_lmo7aip_90c
*.microskop.ru/*	_cse_lmo7aip_90c
*.muztermin.ru/*	_cse_lmo7aip_90c
tibet.ru/encyclopedia*	_cse_lmo7aip_90c
*.ojargone.ru/*	_cse_lmo7aip_90c
gloss.exitt.ru/*	_cse_lmo7aip_90c
phrasebook_ru_fin.academic.ru/*	_cse_exclude_lmo7aip_90c
luzhok.ru/encyclop/*	_cse_lmo7aip_90c
a-z.ru/women*	_cse_lmo7aip_90c
*.slovarius.ru/*	_cse_lmo7aip_90c
biology_rus_kaz.academic.ru/*	_cse_exclude_lmo7aip_90c
thesaurus.rusnano.com/*	_cse_lmo7aip_90c
*.saints.ru/*	_cse_lmo7aip_90c
*.kdvorik.ru/*	_cse_lmo7aip_90c
*.larevolution.ru/*	_cse_lmo7aip_90c
*.book-chel.ru/*	_cse_lmo7aip_90c
*.rudata.ru/*%D0%9D%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8	_cse_exclude_lmo7aip_90c
*.rudata.ru/*%D0%90%D1%84%D0%B8%D1%88%D0%B0	_cse_exclude_lmo7aip_90c
*.rudata.ru/*%D0%A2%D0%B5%D0%BB%D0%B5%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B0	_cse_exclude_lmo7aip_90c
*.rudata.ru/*%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F	_cse_exclude_lmo7aip_90c
*.rudata.ru/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_lmo7aip_90c
*.rudata.ru/*%D1%84%D0%BE%D1%82%D0%BE%D0%B3%D0%B0%D0%BB%D0%B5%D1%80%D0%B5%D1%8F	_cse_exclude_lmo7aip_90c
*.rudata.ru/*	_cse_lmo7aip_90c
rusradio.ru/artists*	_cse_lmo7aip_90c
*.oval.ru/*	_cse_lmo7aip_90c
*.autojargon.ru/*	_cse_lmo7aip_90c
tochka.com/info/glossary*	_cse_lmo7aip_90c
*.slangdictionary.ru/*	_cse_lmo7aip_90c
fashion.artyx.ru/*	_cse_lmo7aip_90c
slovari.bibliofond.ru/*	_cse_lmo7aip_90c
*.jurterms.ru/*	_cse_lmo7aip_90c
*.fin-all.ru/*	_cse_lmo7aip_90c
*.clova.ru/*	_cse_lmo7aip_90c
*.pochemyneinache.com/*	_cse_lmo7aip_90c
*.mir-kamnej.ru/*	_cse_lmo7aip_90c
ballet.classical.ru/*videoall	_cse_exclude_lmo7aip_90c
ballet.classical.ru/*	_cse_lmo7aip_90c
*.philosophi-terms.ru/*	_cse_lmo7aip_90c
*.medslv.ru/*	_cse_lmo7aip_90c
m3m.ru/dictionary*	_cse_lmo7aip_90c
painting.artyx.ru/books*	_cse_lmo7aip_90c
*.evoc.ru/*voc_id=22	_cse_exclude_lmo7aip_90c
*.evoc.ru/*	_cse_lmo7aip_90c
*.guitarsmagazine.ru/*news	_cse_exclude_lmo7aip_90c
guitarsmagazine.ru/i/download/*	_cse_exclude_lmo7aip_90c
*.guitarsmagazine.ru/*	_cse_lmo7aip_90c
*.abc-guitars.com/*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/*%D0%AD%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F_%D1%8D%D0%BB%D0%B5%D0%BC%D0%B5%D0%BD%D1%82%D0%B0%D1%80%D0%BD%D0%BE%D0%B9_%D0%BC%D0%B0%D1%82%D0%B5%D0%BC%D0%B0%D1%82%D0%B8%D0%BA%D0%B8	_cse_lmo7aip_90c
practica.ru/Grove*	_cse_lmo7aip_90c
wikilivres.ru/%D0%9F%D0%BE%D1%8D%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/%D0%96%D0%B8%D0%B7%D0%BD%D1%8C_%D0%A1%D0%BF%D0%B0%D1%81%D0%B8%D1%82%D0%B5%D0%BB%D1%8F_%D0%BC%D0%B8%D1%80%D0%B0_(%D0%9F%D1%83%D1%86%D1%8B%D0%BA%D0%BE%D0%B2%D0%B8%D1%87)*	_cse_lmo7aip_90c
*.n-t.ru/*	_cse_lmo7aip_90c
*.aboutdog.ru/*	_cse_lmo7aip_90c
avia.cofe.ru/*	_cse_exclude_lmo7aip_90c
sci.aha.ru/ALL/*	_cse_lmo7aip_90c
*.biodat.ru/*	_cse_lmo7aip_90c
server3.lpm.org.ru/birds*	_cse_lmo7aip_90c
sevin.ru/invasive*	_cse_lmo7aip_90c
sevin.ru/redbooksevin/*	_cse_lmo7aip_90c
sevin.ru/natreserves/*	_cse_lmo7aip_90c
*.kinomania.ru/*people	_cse_exclude_lmo7aip_90c
estonica.org/ru*	_cse_lmo7aip_90c
ru.harrypotter.wikia.com/*	_cse_lmo7aip_90c
runyweb.com/era/*	_cse_lmo7aip_90c
*.skepdic.ru/*	_cse_lmo7aip_90c
manly-p-hall.narod.ru/*	_cse_lmo7aip_90c
lib.ru/CULTURE/RUDNEW*	_cse_lmo7aip_90c
*.licey.net/*answers	_cse_exclude_lmo7aip_90c
normative_ru_fr.academic.ru/*	_cse_exclude_lmo7aip_90c
*.%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F-%D1%8D%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F.%D1%80%D1%84/*	_cse_lmo7aip_90c
kievmy.ukrmy.com/*	_cse_lmo7aip_90c
russmin.narod.ru/*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/%D0%A0%D0%91%D0%A1*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/%D0%92%D0%AD/*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/%D0%91%D0%AD%D0%AE*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/%D0%93%D0%B5%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE-%D1%81%D1%82%D0%B0%D1%82%D0%B8%D1%81%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D1%81%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%BE%D0%B9_%D0%B8%D0%BC%D0%BF%D0%B5%D1%80%D0%B8%D0%B8*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/%D0%9D%D0%AD%D0%A1*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/%D0%9C%D0%AD%D0%A1%D0%91%D0%95*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/%D0%AD%D0%A1%D0%91%D0%95*	_cse_lmo7aip_90c
*.what-who.com/*	_cse_lmo7aip_90c
femto.com.ua/articles*	_cse_lmo7aip_90c
dic.academic.ru/dic.nsf/rus_eng_mathematics*	_cse_exclude_lmo7aip_90c
megaslov.ru/index*	_cse_exclude_lmo7aip_90c
dic.academic.ru/dic.nsf/rus_orthograph*	_cse_exclude_lmo7aip_90c
ru.wikisource.org/wiki/%D0%A2%D0%AD1*	_cse_lmo7aip_90c
*.temples.ru/*picture	_cse_exclude_lmo7aip_90c
enc.cap.ru/*	_cse_lmo7aip_90c
ite.antat.ru/articles*	_cse_lmo7aip_90c
ru.wikisource.org/*%D0%9F%D1%80%D0%B0%D0%B2%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BD%D0%B0%D1%8F_%D0%B1%D0%BE%D0%B3%D0%BE%D1%81%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D1%8D%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F	_cse_lmo7aip_90c
%D0%B2%D0%BE%D0%BA%D0%B0%D0%B1%D1%83%D0%BB%D0%B0.%D1%80%D1%84/%D1%81%D0%BE%D0%BD%D0%BD%D0%B8%D0%BA%D0%B8*	_cse_exclude_lmo7aip_90c
*.musdic.ru/*	_cse_lmo7aip_90c
*.music-dic.ru/*	_cse_lmo7aip_90c
*.mos80.ru/*	_cse_lmo7aip_90c
history_ru_kaz.academic.ru/*	_cse_exclude_lmo7aip_90c
*.lingvisticheskiy-slovar.ru/*	_cse_lmo7aip_90c
tapemark.narod.ru/*	_cse_lmo7aip_90c
*.feb-web.ru/*	_cse_lmo7aip_90c
ke.culture.gov-murman.ru/*	_cse_lmo7aip_90c
*.toletanus.ru/*bibliotheca	_cse_lmo7aip_90c
gov.karelia.ru/gov/Different/Encyclopedia*	_cse_lmo7aip_90c
*.brockhaus-efron-jewish-encyclopedia.ru/*	_cse_lmo7aip_90c
*.synologia.ru/*	_cse_lmo7aip_90c
*.math.ru/*	_cse_lmo7aip_90c
*.childrenpedia.org/*	_cse_lmo7aip_90c
*.de-ussr.ru/*	_cse_lmo7aip_90c
ru.wikisource.org/wiki/%D0%91%D0%AD%D0%90%D0%9D*	_cse_lmo7aip_90c
*.%D0%B1%D0%B0%D1%88%D0%BA%D0%B8%D1%80%D1%81%D0%BA%D0%B0%D1%8F-%D1%8D%D0%BD%D1%86%D0%B8%D0%BA%D0%BB%D0%BE%D0%BF%D0%B5%D0%B4%D0%B8%D1%8F.%D1%80%D1%84/*	_cse_lmo7aip_90c
bulgakov.ru/forums*	_cse_exclude_lmo7aip_90c
forum.mojgorod.ru/*	_cse_exclude_lmo7aip_90c
research_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
*.greeninfo.ru/*Forum	_cse_exclude_lmo7aip_90c
*.drevo-info.ru/*forum	_cse_exclude_lmo7aip_90c
nkj.ru/forum*	_cse_exclude_lmo7aip_90c
gemeinsames_vokabular_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
hrono.info/forum*	_cse_exclude_lmo7aip_90c
germany_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
cnshb.ru/Forum*	_cse_exclude_lmo7aip_90c
forum.gardenia.ru/*	_cse_exclude_lmo7aip_90c
thg.ru/forum/*	_cse_exclude_lmo7aip_90c
austria_de_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
osp.ru/events*	_cse_exclude_lmo7aip_90c
forum.slovopedia.com/*	_cse_exclude_lmo7aip_90c
astronet.ru/db/forums*	_cse_exclude_lmo7aip_90c
*.wikiznanie.ru/*%D0%92%D0%B8%D0%BA%D0%B8%D0%B7%D0%BD%D0%B0%D0%BD%D0%B8%D0%B5	_cse_exclude_lmo7aip_90c
old.computerra.ru/forum*	_cse_exclude_lmo7aip_90c
astrogalaxy.ru/forum*	_cse_exclude_lmo7aip_90c
bulgakov.ru/forum/*	_cse_exclude_lmo7aip_90c
*.osp.ru/*event	_cse_exclude_lmo7aip_90c
ancientrome.ru/forum/*	_cse_exclude_lmo7aip_90c
forum.upweek.ru/*	_cse_exclude_lmo7aip_90c
enc-dic.com/crossword*	_cse_exclude_lmo7aip_90c
*.cyclowiki.org/*%D0%9F%D0%BE%D1%80%D1%82%D0%B0%D0%BB	_cse_exclude_lmo7aip_90c
letter.com.ua/phrase*	_cse_lmo7aip_90c
bestpeople.name/book*	_cse_lmo7aip_90c
*.redbook-amur.ru/*	_cse_lmo7aip_90c
*.mypriroda.ru/*	_cse_lmo7aip_90c
allforchildren.ru/birds/*	_cse_lmo7aip_90c
*.worldofnature.ru/*	_cse_lmo7aip_90c
*.pticyrus.info/*	_cse_lmo7aip_90c
old.computerra.ru/interactive*	_cse_exclude_lmo7aip_90c
*.fantlab.ru/*responsespage	_cse_exclude_lmo7aip_90c
*.fantlab.ru/*autor	_cse_lmo7aip_90c
bulgakov.ru/novosti_literaturi/*	_cse_exclude_lmo7aip_90c
*.star-bridge.org/*library	_cse_lmo7aip_90c
slovar.cc/ses/wiki/*	_cse_exclude_lmo7aip_90c
fandom.ru/about_fan*	_cse_lmo7aip_90c
*.geo.ru/*	_cse_lmo7aip_90c
hibaratxt.narod.ru/*	_cse_lmo7aip_90c
skitalets.ru/books*	_cse_lmo7aip_90c
mountain.ru/useful/enciclop*	_cse_lmo7aip_90c
miningexpo.ru/useful/*	_cse_lmo7aip_90c
gufo.me/content_nam*	_cse_exclude_lmo7aip_90c
slovar.cc/rus/orfo-rus*	_cse_exclude_lmo7aip_90c
enc-dic.com/synonym*	_cse_exclude_lmo7aip_90c
edudic.ru/nam*	_cse_exclude_lmo7aip_90c
*.ezoezo.ru/*znachenieimeni	_cse_exclude_lmo7aip_90c
names.academic.ru/*	_cse_exclude_lmo7aip_90c
diclist.ru/slovar/imen*	_cse_exclude_lmo7aip_90c
abc-people.com/phenomenons/names*	_cse_exclude_lmo7aip_90c
*.irkipedia.ru/*fotografii	_cse_exclude_lmo7aip_90c
slovonline.ru/slovar_el_perevod-iw*	_cse_exclude_lmo7aip_90c
mail.enc-dic.com/name*	_cse_exclude_lmo7aip_90c
enc-dic.com/name*	_cse_exclude_lmo7aip_90c
slovari.yandex.ru/*ru-es	_cse_exclude_lmo7aip_90c
forums.zooclub.ru/*	_cse_exclude_lmo7aip_90c
www.zooclub.ru/consult*	_cse_exclude_lmo7aip_90c
forum.vitawater.ru/*	_cse_exclude_lmo7aip_90c
vitawater.ru/shop*	_cse_exclude_lmo7aip_90c
tropica.ru/forum*	_cse_exclude_lmo7aip_90c
*.tropica.ru/*	_cse_lmo7aip_90c
*.vitawater.ru/*	_cse_lmo7aip_90c
mih.arbatzoo.ru/*	_cse_lmo7aip_90c
aquariumlib.ru/books*	_cse_lmo7aip_90c
*.aquariumistika.ru/*	_cse_lmo7aip_90c
*.mojgorod.ru/*index	_cse_lmo7aip_90c
style.passion.ru/modnyi-slovar*	_cse_lmo7aip_90c
*.aferizm.ru/*	_cse_lmo7aip_90c
aferizm.ru/sekti/*	_cse_exclude_lmo7aip_90c
*.brandpedia.ru/*blog	_cse_exclude_lmo7aip_90c
*.technoslovo.ru/*	_cse_lmo7aip_90c
sbiblio.com/biblio/*	_cse_lmo7aip_90c
komimeteo.ru/encyclopedia*	_cse_lmo7aip_90c
*.breadwine.ru/*	_cse_lmo7aip_90c
*.barclass.ru/*	_cse_lmo7aip_90c
wiki.wildberries.ru/news*	_cse_exclude_lmo7aip_90c
gramota.ru/slovari/argo*	_cse_lmo7aip_90c
*.3domen.com/*	_cse_lmo7aip_90c
sovsport.ru/person-item*	_cse_lmo7aip_90c
slovonline.ru/slovar_el_anagramm*	_cse_exclude_lmo7aip_90c
slov.com.ua/*	_cse_lmo7aip_90c
vokrugsveta.ru/encyclopedia/*	_cse_lmo7aip_90c
*.tovarslovar.ru/*	_cse_lmo7aip_90c
km.ru/kino/encyclopedia*	_cse_lmo7aip_90c
*.chem21.info/*	_cse_lmo7aip_90c
*.rujen.ru/*%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F	_cse_exclude_lmo7aip_90c
barque.ru/stories*	_cse_lmo7aip_90c
fhr.ru/history/history_milestones*	_cse_lmo7aip_90c
to-name.ru/biography*	_cse_lmo7aip_90c
championat.com/hockey/*article-59	_cse_lmo7aip_90c
explanatory_tgk.academic.ru/*	_cse_exclude_lmo7aip_90c
slovari.yandex.ru/~%D0%BA%D0%BD%D0%B8%D0%B3%D0%B8/%D0%A1%D0%BB%D0%BE%D0%B2%D0%B0%D1%80%D1%8C%20%D1%83%D0%B4%D0%B0%D1%80%D0%B5%D0%BD%D0%B8%D0%B9*	_cse_exclude_lmo7aip_90c
*.narkotiki.ru/*5_	_cse_lmo7aip_90c
olkpeace.org/cannapedia*	_cse_lmo7aip_90c
*.sport-tyumen.ru/*	_cse_lmo7aip_90c
russian_ukrainian.academic.ru/*	_cse_exclude_lmo7aip_90c
ukrainian_explanatory.academic.ru/*	_cse_exclude_lmo7aip_90c
explain_words_uk.academic.ru/*	_cse_exclude_lmo7aip_90c
basketball.ru/spec*	_cse_lmo7aip_90c
rubasket.com/stati/pravila*	_cse_lmo7aip_90c
rubasket.com/stati/biografii*	_cse_lmo7aip_90c
megabook.ru/rubric*	_cse_exclude_lmo7aip_90c
orok_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
staroukr.academic.ru/*	_cse_exclude_lmo7aip_90c
*.rubasket.com/*50_luchshix_igrokov_NBA	_cse_lmo7aip_90c
euro-football.ru/person/*	_cse_lmo7aip_90c
ru.uefa.com/teamsandplayers*	_cse_lmo7aip_90c
live.kiev.ua/ru/bluesland*	_cse_lmo7aip_90c
kackad.com/kackad*	_cse_lmo7aip_90c
*.slovonline.ru/*	_cse_lmo7aip_90c
worklib.ru/dic*	_cse_lmo7aip_90c
slovar.cc/rus/skanvord*	_cse_exclude_lmo7aip_90c
kumyk_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
*.sportlib.su/*	_cse_lmo7aip_90c
skisport.ru/articles*	_cse_lmo7aip_90c
*.sports.ru/*dossier	_cse_lmo7aip_90c
rostmaster.ru/lib/*	_cse_lmo7aip_90c
c-cafe.ru/groups*	_cse_exclude_lmo7aip_90c
*.kino-teatr.ru/*works	_cse_exclude_lmo7aip_90c
kino-teatr.ru/kino/acter*	_cse_exclude_lmo7aip_90c
*.kino-teatr.ru/*bio	_cse_exclude_lmo7aip_90c
*.megabook.ru/*alphabet	_cse_exclude_lmo7aip_90c
*.kino-teatr.ru/*forum	_cse_exclude_lmo7aip_90c
eng-rus.slovaronline.com/*	_cse_exclude_lmo7aip_90c
bulgakov.ru/labirint*	_cse_exclude_lmo7aip_90c
blog.musicals.ru/*	_cse_exclude_lmo7aip_90c
*.musicals.ru/*news	_cse_exclude_lmo7aip_90c
business_en_uk.academic.ru/*	_cse_exclude_lmo7aip_90c
slovari.yandex.ru/en-ru*	_cse_exclude_lmo7aip_90c
orfograf_ukr.academic.ru/*	_cse_exclude_lmo7aip_90c
*.world-art.ru/*cinema_photos	_cse_exclude_lmo7aip_90c
voc.metromir.ru/voc_syn*	_cse_exclude_lmo7aip_90c
airwar.ru/forum*	_cse_exclude_lmo7aip_90c
*.kinomania.ru/*trailers	_cse_exclude_lmo7aip_90c
*.world-art.ru/*cinema_trailers	_cse_exclude_lmo7aip_90c
gq.ru/blogs*	_cse_exclude_lmo7aip_90c
*.kino-teatr.ru/*news	_cse_exclude_lmo7aip_90c
*.kino-teatr.ru/*movie	_cse_exclude_lmo7aip_90c
*.kino-teatr.ru/*foto	_cse_exclude_lmo7aip_90c
*.kinomania.ru/*frames	_cse_exclude_lmo7aip_90c
tramvision.ru/recensia*	_cse_lmo7aip_90c
*.rollingstone.ru/*review	_cse_lmo7aip_90c
*.lumiere-mag.ru/*recenziya	_cse_lmo7aip_90c
*.kinomyvi.tv/*review	_cse_lmo7aip_90c
*.kinogallery.com/*review	_cse_lmo7aip_90c
ixbt.com/blogs*	_cse_exclude_lmo7aip_90c
*.meownauts.com/*review	_cse_lmo7aip_90c
*.gamer-info.com/*review	_cse_lmo7aip_90c
*.gameguru.ru/*obzor	_cse_lmo7aip_90c
stopgame.ru/review*	_cse_lmo7aip_90c
games.mail.ru/*review	_cse_lmo7aip_90c
playground.ru/articles*	_cse_lmo7aip_90c
gametech.ru/reviews*	_cse_lmo7aip_90c
glossary.ru/polza*	_cse_exclude_lmo7aip_90c
*.homepc.ru/*	_cse_lmo7aip_90c
*.upweek.ru/*	_cse_lmo7aip_90c
compulenta.computerra.ru/*	_cse_exclude_lmo7aip_90c
bytemag.ru/articles/*	_cse_lmo7aip_90c
iph.ras.ru/elib*	_cse_lmo7aip_90c
nestor.minsk.by/kg/news*	_cse_exclude_lmo7aip_90c
nestor.minsk.by/kg*	_cse_lmo7aip_90c
algor2csml.narod.ru/*	_cse_lmo7aip_90c
ffg2000.narod.ru/*	_cse_lmo7aip_90c
world-art.ru/cinema/*	_cse_lmo7aip_90c
*.sci-lib.com/*	_cse_lmo7aip_90c
*.c-cafe.ru/*	_cse_lmo7aip_90c
*.kinomania.ru/*soundtracks	_cse_exclude_lmo7aip_90c
*.kg-portal.ru/*reviews	_cse_lmo7aip_90c
nuclear_power_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
forum.ixbt.com/*	_cse_exclude_lmo7aip_90c
french_russian.academic.ru/*	_cse_exclude_lmo7aip_90c
normative_ru_en.academic.ru/*	_cse_exclude_lmo7aip_90c
it_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
hardware_and_software_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
wiki.mvtom.ru/*	_cse_lmo7aip_90c
*.ixbt.com/*	_cse_lmo7aip_90c
ixbt.com/news*	_cse_exclude_lmo7aip_90c
*.hrono.info/*index	_cse_exclude_lmo7aip_90c
*.abc-people.com/*index	_cse_exclude_lmo7aip_90c
*.otrok.ru/*index	_cse_exclude_lmo7aip_90c
*.zooclub.ru/*index	_cse_exclude_lmo7aip_90c
*.ancientrome.ru/*index	_cse_exclude_lmo7aip_90c
*.vehi.net/*index	_cse_exclude_lmo7aip_90c
*.jurpedia.ru/*	_cse_lmo7aip_90c
*.bibliotekar.ru/*index	_cse_exclude_lmo7aip_90c
*.godsbay.ru/*index	_cse_exclude_lmo7aip_90c
etymolog.ruslang.ru/*index	_cse_exclude_lmo7aip_90c
itc.ua/articles*	_cse_lmo7aip_90c
compress.ru/post*	_cse_exclude_lmo7aip_90c
*.compuart.ru/*Article	_cse_lmo7aip_90c
*.compuart.ru/*news	_cse_exclude_lmo7aip_90c
3dnews.ru/news*	_cse_exclude_lmo7aip_90c
*.nkj.ru/*	_cse_lmo7aip_90c
nkj.ru/news*	_cse_exclude_lmo7aip_90c
osp.ru/news*	_cse_exclude_lmo7aip_90c
*.osp.ru/*	_cse_lmo7aip_90c
*.chernykh.net/*	_cse_lmo7aip_90c
megabook.ru/media*	_cse_exclude_lmo7aip_90c
forum.xumuk.ru/*	_cse_exclude_lmo7aip_90c
*.brandpedia.ru/*Account	_cse_exclude_lmo7aip_90c
*.elementy.ru/*discuss	_cse_exclude_lmo7aip_90c
computerra.ru/	_cse_exclude_lmo7aip_90c
drevo-info.ru/forum/*	_cse_exclude_lmo7aip_90c
forum.aquawiki.ru/*	_cse_exclude_lmo7aip_90c
bulgakov.ru/ipb/*	_cse_exclude_lmo7aip_90c
technical_translator_dictionary.academic.ru/*	_cse_exclude_lmo7aip_90c
sexualdysfunction.ru/css/guest/*	_cse_exclude_lmo7aip_90c
*.sexualdysfunction.ru/*	_cse_lmo7aip_90c
*.sportwiki.to/*%D0%9E%D0%B1%D1%81%D1%83%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D0%B5_%D1%83%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B8%D0%BA%D0%B0	_cse_exclude_lmo7aip_90c
mining-enc.ru/mining-news*	_cse_exclude_lmo7aip_90c
*.poslovic.net/*sitemap	_cse_exclude_lmo7aip_90c
wiki.armenia.ru/wiki/*%D0%A8%D0%B0%D0%B1%D0%BB%D0%BE%D0%BD	_cse_exclude_lmo7aip_90c
drevo-info.ru/news*	_cse_exclude_lmo7aip_90c
abc-people.com/phenomenons/news*	_cse_exclude_lmo7aip_90c
*.runivers.ru/*news	_cse_exclude_lmo7aip_90c
telecommunications_en_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
floranimal.ru/news*	_cse_exclude_lmo7aip_90c
*.multibrand.ru/*news	_cse_exclude_lmo7aip_90c
phonetic_th_ru.academic.ru/*	_cse_exclude_lmo7aip_90c
gastronom.ru/news*	_cse_exclude_lmo7aip_90c
persev.ru/news*	_cse_exclude_lmo7aip_90c
